-0.238452,-0.094054,0.062597,0.328953
-0.173006,0.426719,0.151290,-0.135282
-0.364393,0.680779
-0.614026,-0.115399
-0.217783,-0.544938
-0.683973,0.600228
-0.541546,-0.256945
0.040951,-0.661336
-0.310988,-0.404104
0.345150,0.142215
0.677129,0.573955
0.101513,0.488422
-0.040973,0.539665
-0.542592,0.328911
-0.300454,0.253041
0.087014,0.161985
